ENSEMBL,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000086475.14,SEPHS1,1063.027403,-0.618001858,0.21378172,-2.890807779,0.003842531,0.02002783
ENSG00000160588.9,MPZL3,246.6845538,0.618039058,0.343353735,1.800006803,0.071859564,0.190292901
ENSG00000236859.6,NIFK-AS1,166.0265856,0.618109923,0.364803478,1.694364119,0.090196113,0.223303415
ENSG00000170854.17,RIOX2,735.4373443,-0.61823586,0.345010081,-1.79193564,0.073143276,0.192763161
ENSG00000183255.11,PTTG1IP,6791.152682,0.618249645,0.28223626,2.190539393,0.028485141,0.09543055
ENSG00000156232.7,WHAMM,451.6907376,0.618542081,0.229570157,2.694348813,0.007052631,0.032389044
ENSG00000100483.13,VCPKMT,256.8178108,-0.6187624,0.271892123,-2.275764345,0.022860118,0.080688169
ENSG00000091622.15,PITPNM3,298.3332628,-0.618953669,0.561454962,-1.102410187,0.270283385,0.470081312
ENSG00000166527.7,CLEC4D,3.90390208,-0.619094193,1.173831627,-0.527413114,0.597906739,0.760746165
ENSG00000224016.2,RP11-728K20.1,2.151957267,0.619104708,2.055155921,0.301244641,0.763227951,0.871344752
ENSG00000266921.1,RP11-15A1.7,44.84371133,-0.619180254,0.499681562,-1.239149691,0.215290068,0.405891119
ENSG00000103042.8,SLC38A7,568.72084,0.619183606,0.236571083,2.617325827,0.00886217,0.038813391
ENSG00000005882.11,PDK2,1503.189283,-0.619326241,0.511325567,-1.211217041,0.225812233,0.418605876
ENSG00000182197.10,EXT1,793.0340377,0.619427645,0.322169417,1.922676739,0.05452066,0.154857236
ENSG00000162222.13,TTC9C,265.3826119,0.619467259,0.22896775,2.705478217,0.006820612,0.031561507
ENSG00000277268.1,RP11-445F12.1,378.1579515,-0.619495125,0.507909833,-1.219695083,0.222580486,0.414587856
ENSG00000232850.3,PTGES2-AS1,16.42246324,0.619510678,0.732752948,0.845456411,0.39785606,0.599204083
ENSG00000198265.11,HELZ,1022.497546,0.619542641,0.234199193,2.645366247,0.008160254,0.036373546
ENSG00000213347.10,MXD3,186.1661261,0.619555487,0.350619091,1.767032951,0.07722271,0.200330266
ENSG00000111731.12,C2CD5,1174.23642,-0.619675091,0.26587458,-2.330704542,0.019768945,0.072244873
ENSG00000090013.9,BLVRB,1284.639624,0.619810434,0.390173056,1.588552631,0.11216143,0.259948752
ENSG00000229474.6,PATL2,27.63472872,0.620021018,0.412271456,1.503914492,0.132603385,0.292223906
ENSG00000266486.1,FAM106CP,1.977479426,-0.620103746,1.489207113,-0.416398593,0.677118358,0.816342921
ENSG00000164675.10,IQUB,90.3370723,-0.620131688,0.455324941,-1.36195414,0.173212358,0.350868789
ENSG00000119403.13,PHF19,184.6241887,-0.620158045,0.345286296,-1.796069092,0.072483529,0.191566621
ENSG00000164050.12,PLXNB1,6847.852106,-0.620238155,0.295492568,-2.098997478,0.035817123,0.113589601
ENSG00000238279.1,BX470102.3,113.0833244,0.62049233,1.136719801,0.545862164,0.585160689,0.751430401
ENSG00000235245.1,RP11-122K13.12,18.61741181,-0.620639266,0.370265953,-1.676198584,0.093699302,0.229058179
ENSG00000261857.6,MIA,10.06383006,-0.620672824,0.742983074,-0.835379494,0.403504072,0.60420386
ENSG00000100350.14,FOXRED2,293.4092472,0.620681384,0.722850603,0.858657904,0.390529282,0.592075358
ENSG00000100445.17,SDR39U1,1312.322667,-0.620722939,0.354265015,-1.752142922,0.079749235,0.204630469
ENSG00000232098.3,CTD-2619J13.14,236.9995397,0.620767071,0.379897162,1.634039769,0.1022505,0.243792558
ENSG00000171161.12,ZNF672,689.3546177,-0.620949933,0.302922478,-2.049864165,0.040377688,0.124358752
ENSG00000277639.2,RP11-467J12.4,431.0387764,0.620959259,0.472096626,1.315322383,0.188401579,0.371343336
ENSG00000010626.14,LRRC23,347.0555822,0.620959318,0.375075786,1.655556935,0.097811577,0.236321329
ENSG00000231419.6,LINC00689,12.84258084,-0.620962889,1.296355781,-0.479006533,0.631933981,0.784828154
ENSG00000280213.1,UCKL1-AS1,40.254055,-0.620970525,0.531630001,-1.168050193,0.242786519,0.439385115
ENSG00000073417.14,PDE8A,1258.728346,-0.620974232,0.242299316,-2.562839389,0.010382006,0.043895063
ENSG00000259330.2,INAFM2,324.9260795,0.621041649,0.306720749,2.024778735,0.04289009,0.129852085
ENSG00000110200.8,ANAPC15,419.471285,-0.62104513,0.363324807,-1.709338636,0.08738824,0.218564193
ENSG00000260174.1,CTD-2022H16.3,5.319256952,0.621053575,0.720017929,0.862552931,0.388383319,0.590050122
ENSG00000149054.15,ZNF215,84.61113702,0.621060509,0.551184976,1.126773291,0.259838346,0.458753159
ENSG00000211683.3,KB-1572G7.3,5.995673958,-0.621125816,0.816716187,-0.760516108,0.446946145,0.643374083
ENSG00000105649.9,RAB3A,108.9163836,-0.621208985,0.326406563,-1.903175533,0.057017645,0.160276654
ENSG00000177994.15,C2orf73,12.20796955,-0.621229773,0.90485304,-0.686553225,0.492364313,0.68125403
ENSG00000040341.17,STAU2,978.4138255,0.621407858,0.293661497,2.116068548,0.034338978,0.110120254
ENSG00000125991.19,ERGIC3,3875.409839,0.621639123,0.231110711,2.689789319,0.007149714,0.03275364
ENSG00000151062.14,CACNA2D4,51.87996841,-0.62164498,0.536787357,-1.158084244,0.246829659,0.444111498
ENSG00000112701.17,SENP6,1944.682565,-0.621654516,0.264576081,-2.349624783,0.018792344,0.069453975
ENSG00000130755.12,GMFG,229.8105301,-0.621775216,0.547056975,-1.136582193,0.255712988,0.454227686
ENSG00000175318.11,GRAMD2,190.8484263,-0.621840804,0.591353747,-1.051554686,0.293003907,0.494845205
ENSG00000270039.1,RP11-571M6.17,13.95828167,0.621972821,0.501675322,1.239791541,0.215052508,0.40561724
ENSG00000114850.6,SSR3,2231.748747,0.621973061,0.216057598,2.878737275,0.003992708,0.02062847
ENSG00000213533.11,TMEM110,391.1721132,0.621981338,0.386390525,1.609722023,0.107458555,0.252511325
ENSG00000163882.9,POLR2H,1416.133153,-0.622211916,0.242486178,-2.565968588,0.010288815,0.043594943
ENSG00000171928.13,TVP23B,903.6699588,0.622226377,0.350932368,1.77306636,0.076217711,0.198449818
ENSG00000110046.12,ATG2A,719.9634702,0.622335393,0.218338896,2.850318487,0.004367547,0.022182631
ENSG00000171100.14,MTM1,275.2902969,-0.622511791,0.279551178,-2.226825854,0.025958915,0.089051201
ENSG00000271959.1,CTD-3064M3.7,41.85798107,-0.622670742,0.56347045,-1.105063704,0.269131987,0.468943128
ENSG00000280129.1,RP11-298I3.3,18.85743518,0.622674275,0.594456349,1.047468459,0.294883572,0.496916965
ENSG00000111726.12,CMAS,731.7418372,0.622695254,0.234795217,2.652078108,0.007999803,0.035827924
ENSG00000043462.11,LCP2,255.5273206,0.622932239,0.50824802,1.22564617,0.220331855,0.411921377
ENSG00000249669.9,CARMN,397.5469421,-0.622993232,0.725999535,-0.858117949,0.390827337,0.592330357
ENSG00000166986.14,MARS,1887.668194,0.623107681,0.337308301,1.847294236,0.064704508,0.17646684
ENSG00000244026.6,FAM86DP,183.3028978,0.623142934,0.301924403,2.063903836,0.039026835,0.121174807
ENSG00000250346.1,EEF1GP2,4.656407449,0.623180748,0.857502305,0.726739444,0.467385585,0.660231197
ENSG00000154898.15,CCDC144CP,16.830908,0.62321682,0.690069705,0.903121548,0.366461389,0.569625355
ENSG00000253284.2,RP11-282K24.3,6.965092554,-0.623274446,0.733453922,-0.849779962,0.395447432,0.596781101
ENSG00000127946.16,HIP1,1119.14286,-0.623330661,0.55365912,-1.125838335,0.260233955,0.459267125
ENSG00000214185.3,XPOTP1,4.372179734,-0.623352848,0.723816164,-0.86120327,0.389126099,0.590779851
ENSG00000135541.20,AHI1,625.7993689,-0.623378829,0.432688445,-1.4407106,0.149666459,0.317386773
ENSG00000180211.5,RP1-278E11.3,32.39242631,0.623426455,0.536988939,1.160967032,0.245655307,0.442831653
ENSG00000249947.2,XBP1P1,5.963691816,-0.623557831,0.641364863,-0.972235723,0.330933293,0.53488881
ENSG00000166192.14,SENP8,109.4308106,-0.623572613,0.319846338,-1.949600602,0.051223742,0.147919922
ENSG00000179935.9,LINC00652,13.37417075,0.623729458,0.976125899,0.638984642,0.522832923,0.705547524
ENSG00000101222.12,SPEF1,50.84361436,0.623739583,0.350278829,1.780694499,0.074962372,0.196192513
ENSG00000269904.2,MAP2K4P1,2.847939124,-0.623838161,1.042818952,-0.598222884,0.549691224,0.725711303
ENSG00000232719.1,RP11-13J8.1,1.917399843,-0.623867155,1.131123127,-0.551546635,0.581259007,0.748777122
ENSG00000117899.10,MESDC2,1055.543605,0.623930594,0.242809164,2.56963363,0.010180612,0.043202886
ENSG00000147082.17,CCNB3,19.4779606,-0.623997253,0.658031554,-0.948278618,0.342987633,0.546566587
ENSG00000122966.15,CIT,673.3239713,-0.624021707,0.455120552,-1.371113003,0.170339732,0.346647533
ENSG00000183283.15,DAZAP2,6814.394397,-0.624074924,0.206591625,-3.020814254,0.00252096,0.014201603
ENSG00000204209.11,DAXX,830.3898944,0.624301243,0.401542381,1.554758037,0.120003707,0.272637007
ENSG00000168216.10,LMBRD1,1596.11109,-0.624359763,0.366595274,-1.703130966,0.088543562,0.220616507
ENSG00000143393.16,PI4KB,1489.241072,-0.624383917,0.146467386,-4.262955269,2.02E-05,0.000243879
ENSG00000079246.15,XRCC5,4664.224096,0.624413507,0.344252579,1.813823761,0.069704863,0.186166874
ENSG00000236018.2,RP4-814D15.1,1.511919918,0.624478991,1.448198072,0.431211036,0.66631493,0.808696505
ENSG00000187695.8,RP11-723O4.6,6.397029178,0.624605684,1.093221749,0.571343998,0.567766483,0.738847323
ENSG00000231006.1,RPL7P32,90.59556688,0.624668188,0.393736666,1.586512616,0.112623072,0.26062926
ENSG00000081870.11,HSPB11,371.101645,0.624737258,0.216217377,2.889394303,0.003859847,0.020095593
ENSG00000254454.2,RCC2P6,3.398880343,-0.624809048,0.834688438,-0.748553616,0.454126298,0.649244265
ENSG00000278897.1,AC020951.1,12.18427888,0.62482467,1.507036317,0.414604919,0.678431147,0.817241302
ENSG00000139508.14,SLC46A3,375.6130955,-0.624836095,0.618076727,-1.010936131,0.312047,0.515198013
ENSG00000198668.10,CALM1,6271.335692,-0.624854121,0.216159485,-2.890708775,0.003843741,0.02002783
ENSG00000277310.1,RP11-699C17.1,5.182924634,0.624894117,0.898954916,0.695133989,0.486971336,0.677112266
ENSG00000213066.11,FGFR1OP,529.0518786,-0.624937233,0.234496229,-2.665020393,0.007698365,0.034731548
ENSG00000213018.2,AL590762.11,2.65424404,0.624942529,0.92776148,0.673602582,0.500564011,0.687716795
ENSG00000079819.18,EPB41L2,1551.004228,0.624965409,0.359651498,1.737697223,0.082264178,0.209247273
ENSG00000246705.4,H2AFJ,1060.192915,0.624990289,0.397796593,1.571130319,0.116152381,0.266319302
ENSG00000244625.5,MIATNB,43.65516431,-0.624996854,0.468955228,-1.332743119,0.182616118,0.363824949
ENSG00000173237.4,C11orf86,5.895521793,0.625002297,0.982359825,0.636225425,0.524629504,0.706942363
ENSG00000233968.6,RP11-354E11.2,5.578445501,0.625121933,1.263354487,0.494811186,0.620733407,0.77778188
ENSG00000273619.1,RP5-908M14.9,57.75440454,0.625373173,0.614152807,1.018269665,0.30854982,0.511846087
ENSG00000065183.15,WDR3,494.3771299,0.625391586,0.263921993,2.369607699,0.017806968,0.06665291
ENSG00000115760.13,BIRC6,1774.97271,0.625401344,0.370722229,1.686980966,0.091607012,0.225600382
ENSG00000153930.11,ANKFN1,2.650463949,0.625416394,1.260717703,0.496079648,0.619838218,0.777229377
ENSG00000164674.15,SYTL3,323.6547919,0.625820072,0.541095782,1.1565791,0.247444365,0.444974626
ENSG00000283709.1,LINC00202-1,73.31601045,0.625854172,0.599206522,1.044471561,0.29626727,0.498333631
ENSG00000175782.9,SLC35E3,354.1169682,0.625883444,0.300693217,2.081468447,0.037391049,0.11709012
ENSG00000175155.8,YPEL2,1093.657878,0.625885557,0.373769345,1.674523515,0.094027757,0.229604073
ENSG00000188559.13,RALGAPA2,1046.587356,0.625937052,0.326632497,1.916334282,0.05532256,0.156580005
ENSG00000226352.2,PSPC1-AS2,4.976873548,-0.626099113,0.751394664,-0.833249347,0.404704117,0.605309842
ENSG00000188315.7,C3orf62,377.5422559,0.626132662,0.327402376,1.912425531,0.055821636,0.157687899
ENSG00000003509.15,NDUFAF7,524.0779186,0.626419498,0.299262641,2.093209816,0.036330429,0.114679604
ENSG00000103375.10,AQP8,2.196472608,-0.626529586,1.189971663,-0.526507988,0.598535303,0.761272232
ENSG00000268061.5,NAPA-AS1,41.54586127,-0.626575937,0.549413517,-1.14044507,0.254100925,0.452165558
ENSG00000165300.7,SLITRK5,16.87794813,0.626824076,0.694261605,0.902864384,0.366597875,0.569687294
ENSG00000233830.2,EIF4HP1,6.471207648,0.626889046,0.720494904,0.870081167,0.384256049,0.586732684
ENSG00000180104.15,EXOC3,1160.162814,-0.62701678,0.18074595,-3.469050234,0.000522302,0.003885218
ENSG00000177283.7,FZD8,543.1584139,0.627035228,0.58861787,1.065267061,0.286755094,0.487979597
ENSG00000249286.1,AMD1P3,2.045488155,-0.627061708,1.48519906,-0.422207181,0.672873801,0.812940184
ENSG00000280088.1,RP11-135F9.3,120.2835037,0.627061918,0.263176195,2.382669594,0.017187613,0.064813007
ENSG00000160214.12,RRP1,539.5922884,0.627080256,0.340402256,1.842174206,0.065449672,0.177836976
ENSG00000165698.15,SPACA9,214.5042084,-0.627161434,0.385810924,-1.62556681,0.10404184,0.247102885
ENSG00000237765.6,FAM200B,818.1281514,-0.627259509,0.320232914,-1.958760267,0.050140869,0.14561836
ENSG00000235453.8,TOPORS-AS1,103.1154884,-0.62734936,0.425339193,-1.474938988,0.140228947,0.303586548
ENSG00000121903.14,ZSCAN20,75.69612934,0.627814547,0.454234918,1.38213625,0.16692987,0.341818657
ENSG00000006747.14,SCIN,3914.131736,-0.62783029,0.251763534,-2.493730044,0.012640864,0.051212105
ENSG00000161594.6,KLHL10,8.205803051,-0.627835858,0.876060791,-0.716657867,0.473585229,0.665588791
ENSG00000213024.11,NUP62,987.6929597,0.627954031,0.183769646,3.417071563,0.000632986,0.004578127
ENSG00000262905.1,RP5-1029F21.2,2.623248677,0.627971307,1.35120423,0.464749364,0.642110953,0.792050979
ENSG00000231663.1,RP5-827C21.4,40.01615281,-0.62803566,0.674905551,-0.930553407,0.352084626,0.555756709
ENSG00000089248.6,ERP29,3472.76215,0.628134111,0.222333275,2.825191641,0.004725235,0.023572538
ENSG00000183340.6,JRKL,331.616352,0.628179401,0.334417804,1.878426905,0.060322788,0.167311766
ENSG00000183751.14,TBL3,669.1349129,0.628258,0.250304941,2.509970429,0.012074127,0.049371179
ENSG00000149292.16,TTC12,295.6433514,-0.628310869,0.282773434,-2.22195862,0.026286102,0.089931445
ENSG00000122735.15,DNAI1,77.26480061,0.628317059,0.406857509,1.544317225,0.122511502,0.276454779
ENSG00000176236.6,C10orf111,13.16721404,-0.6284276,0.696849011,-0.901813147,0.367156135,0.570164405
ENSG00000281501.1,SEPSECS-AS1,42.36679548,-0.628445249,0.719899842,-0.872962059,0.382683758,0.585214762
ENSG00000159915.12,ZNF233,60.78365408,-0.628474191,0.711532534,-0.883268383,0.377091282,0.579751464
ENSG00000227953.6,LINC01341,186.1435554,0.628514912,0.792208726,0.793370347,0.427562082,0.626552493
ENSG00000149541.9,B3GAT3,1214.916793,0.628537835,0.363692055,1.72821437,0.083949798,0.212330345
ENSG00000135070.14,ISCA1,1276.131984,-0.628565127,0.324783339,-1.935336733,0.052948987,0.1515879
ENSG00000185278.15,ZBTB37,570.4493315,-0.628565141,0.301628833,-2.083902702,0.037169019,0.116573147
ENSG00000170802.15,FOXN2,369.9738619,0.628658384,0.321719313,1.954058584,0.050694289,0.146692462
ENSG00000273061.1,CDC37L1-AS1,23.26482198,-0.628906717,0.471761387,-1.333103418,0.182497868,0.363699273
ENSG00000268568.1,AC007228.9,6.514640951,-0.628908625,0.971140875,-0.647597728,0.517245167,0.701291304
ENSG00000117122.13,MFAP2,114.8836348,0.628965393,0.717099383,0.877096547,0.3804342,0.583261222
ENSG00000227080.2,CTD-2021A8.3,6.329110942,0.628991823,1.15200155,0.545999112,0.585066548,0.751385811
ENSG00000151702.16,FLI1,296.6504913,-0.629057533,0.484364555,-1.298727427,0.194037488,0.378655262
ENSG00000230454.1,U73166.2,39.48712385,-0.629083777,0.62082198,-1.013307835,0.310913146,0.514159016
ENSG00000171155.7,C1GALT1C1,568.1254743,0.629186944,0.347950853,1.808263838,0.070565447,0.187827883
ENSG00000111816.7,FRK,1019.671738,-0.629267562,0.271817646,-2.315035728,0.020610977,0.074592081
ENSG00000181789.14,COPG1,2529.496724,0.629307153,0.197497421,3.186406943,0.001440518,0.008950628
ENSG00000244256.3,RN7SL130P,2.404850596,-0.629311206,1.1772067,-0.534580041,0.592940288,0.757073326
ENSG00000103653.16,CSK,696.486337,0.629337176,0.240107114,2.621068436,0.008765466,0.038485739
ENSG00000223522.1,AC093690.1,15.63510425,0.629426304,0.432598624,1.45498915,0.145672265,0.311345245
ENSG00000228043.5,AC097721.2,3.502051344,0.629461791,0.800625484,0.786212535,0.431742984,0.630367226
ENSG00000151320.10,AKAP6,206.0988269,-0.629863934,0.536678164,-1.173634361,0.240541512,0.436865096
ENSG00000113594.9,LIFR,1844.982363,-0.629911182,0.505533696,-1.246032039,0.212752633,0.402864206
ENSG00000245910.8,SNHG6,868.6049691,0.630106844,0.304985287,2.066023742,0.038826238,0.120665632
ENSG00000250571.6,GLI4,348.1733941,0.630111462,0.387144454,1.627587467,0.103612388,0.246306088
ENSG00000273204.1,RP4-549L20.3,15.05347777,0.630152283,1.054732953,0.597451972,0.550205664,0.72617234
ENSG00000166033.11,HTRA1,3526.021467,-0.63015694,0.606593063,-1.038846268,0.298876239,0.501231648
ENSG00000156140.9,ADAMTS3,103.4043896,0.630190663,0.51058871,1.234243238,0.21711228,0.407842828
ENSG00000151287.16,TEX30,232.0668761,-0.630194672,0.359980711,-1.750634557,0.080008879,0.205051712
ENSG00000148358.19,GPR107,2177.49186,0.63032257,0.410892685,1.534032105,0.125021755,0.280318313
ENSG00000140009.18,ESR2,42.85739686,-0.630357551,0.738893486,-0.853110174,0.39359821,0.595034386
ENSG00000149089.12,APIP,446.7943438,-0.630393275,0.232887623,-2.706856062,0.00679237,0.031451237
ENSG00000163468.14,CCT3,3754.307477,0.630396345,0.193018305,3.265992542,0.001090811,0.007157176
ENSG00000144724.19,PTPRG,1517.418525,0.63062341,0.340758749,1.85064481,0.064220669,0.175510316
ENSG00000269921.1,RP11-646I6.5,5.459250084,0.63076113,0.853485804,0.739041151,0.45988201,0.653892408
ENSG00000114520.10,SNX4,875.1609941,-0.630885093,0.263435353,-2.394838377,0.016627693,0.063134955
ENSG00000178458.5,H3F3AP6,8.96104856,-0.630921645,0.543902311,-1.15999074,0.246052576,0.443287998
ENSG00000260762.1,ACSM5P1,4.079197447,-0.630983333,1.65522175,-0.381207734,0.703049111,0.833643826
ENSG00000183963.18,SMTN,1201.131112,-0.631077358,0.427885329,-1.47487496,0.140246163,0.303586548
ENSG00000279690.1,AP000280.66,69.35339175,-0.631165137,1.046939202,-0.602867039,0.546597145,0.723332103
ENSG00000238184.1,CD81-AS1,4.263868425,-0.631177856,1.245039387,-0.506954128,0.612187006,0.771302978
ENSG00000138375.12,SMARCAL1,332.3947618,0.631265024,0.363739161,1.735488207,0.082654369,0.20996009
ENSG00000143093.14,STRIP1,579.5931977,-0.631337068,0.286167528,-2.20617997,0.027371401,0.092573184
ENSG00000280010.1,AP001350.4,10.23207465,-0.631366369,0.856164717,-0.737435632,0.460857473,0.654643742
ENSG00000167637.16,ZNF283,122.221762,-0.631431536,0.303678882,-2.079273776,0.037592194,0.117578716
ENSG00000240231.1,RPS27P29,31.7657636,0.631438606,0.459387992,1.374521357,0.169279884,0.345103251
ENSG00000112081.16,SRSF3,4750.091321,-0.631521813,0.286444472,-2.204691919,0.027475721,0.092829565
ENSG00000248508.6,SRP14-AS1,164.2246678,-0.631877892,0.467487561,-1.351646428,0.17648845,0.355337554
ENSG00000179855.5,GIPC3,109.7352624,-0.631921524,0.640328393,-0.986871004,0.323705881,0.527279268
ENSG00000241494.1,RP11-796G6.1,99.3793129,0.63199582,0.398119279,1.587453441,0.112409984,0.260389107
ENSG00000236772.1,RP5-1184F4.5,2.657363394,0.632013152,1.101638006,0.573703111,0.566168723,0.737745494
ENSG00000205464.11,ATP6AP1L,234.915561,0.632106467,0.443692392,1.424650227,0.154258333,0.323477511
ENSG00000228275.1,ARMCX3-AS1,1.809665663,0.632110542,1.488535,0.424652791,0.671089803,0.811846872
ENSG00000272729.1,RP11-387A1.5,23.87406469,-0.632160761,0.385835007,-1.63842251,0.101333587,0.242329435
ENSG00000227252.1,AC105760.2,22.93286924,0.632246982,0.624691705,1.012094409,0.311492916,0.514782599
ENSG00000267750.5,RUNDC3A-AS1,68.94664175,0.632299546,0.668108104,0.946403048,0.343943051,0.547559663
ENSG00000180697.8,C3orf22,2.16248555,-0.632308165,2.220158742,-0.284803133,0.775794972,0.87797577
ENSG00000133874.1,RNF122,152.2070385,-0.632320639,0.504223089,-1.254049353,0.209824067,0.398954087
ENSG00000224982.3,TMEM233,22.75427842,-0.632389895,0.661165955,-0.956476797,0.338831402,0.542735256
ENSG00000164440.14,TXLNB,7.218063619,0.632395961,1.016247834,0.622285175,0.533754368,0.713349687
ENSG00000183828.14,NUDT14,320.3822298,-0.632418072,0.355264938,-1.78013084,0.07505455,0.196328588
ENSG00000127191.17,TRAF2,354.6289006,0.632427668,0.4261771,1.483955071,0.13782084,0.300396635
ENSG00000234449.2,RP11-706O15.3,129.6899401,0.632554389,1.139784767,0.554977051,0.578910358,0.746752733
ENSG00000149313.10,AASDHPPT,935.4484051,0.632614146,0.262424623,2.410650872,0.015924084,0.061123448
ENSG00000114978.17,MOB1A,2784.287503,0.632628491,0.216941835,2.916120307,0.003544138,0.018736753
