"","GeneName","logFC","logCPM","LR","PValue","FDR","Cl19_1_S4","Cl19_2_S5","Cl19_3_S6","Fl_1_S1","Fl_2_S2","Fl_3_S3"
"ENSMUSG00000041199","Rpusd1",0.234449833103558,4.64666290907113,5.20951826108517,0.0224635581194632,0.0359156308532068,4.81836772769582,4.8572045545137,4.65822390140635,4.44695235267694,4.52588822519273,4.53169561803208
"ENSMUSG00000026925","Inpp5e",-0.243593426080413,4.77786042542402,5.20863841739392,0.0224749291064295,0.0359284671274555,4.97870709257312,4.61763911047419,4.57033682342996,4.84434311200052,4.82528081453799,4.78009758225951
"ENSMUSG00000028851","Nudc",-0.219944162016214,7.25421049063897,5.20700932893463,0.0224959989844504,0.0359556076387105,6.94425780313182,7.29841934063944,7.14500861861565,7.32460848444344,7.34772643540206,7.41625458889132
"ENSMUSG00000038533","Cbfa2t2",0.197238945045522,5.68339214433122,5.20680857976446,0.0224985967976525,0.0359556076387105,5.84728476435031,5.82141649402742,5.84277617399373,5.58944295672435,5.48021669495654,5.46254505674693
"ENSMUSG00000021066","Atl1",0.411663118712384,2.47683504399736,5.20545863985748,0.0225160738951947,0.0359741119976028,3.07267951404131,2.81327298823262,3.03289331682368,1.86962019218543,1.63854112783266,1.64651930965464
"ENSMUSG00000028470","Hint2",-0.388728670031067,2.73681341075297,5.20536819740709,0.0225172453178276,0.0359741119976028,2.88662279026826,2.74941375018455,2.38906292843019,2.64341764528814,2.81318038945343,2.87891562255033
"ENSMUSG00000022841","Ap2m1",-0.191282772498429,7.31861492241855,5.20513887618881,0.0225202157997832,0.0359741119976028,7.11733349723062,7.31820607785124,7.23863239369994,7.41977726259265,7.3433857048402,7.44918350181237
"ENSMUSG00000056228","Cars2",-0.286657994599979,5.13883727032935,5.2038055027067,0.0225374955224889,0.0359924932012084,5.43586588181819,4.92896704079663,4.89184861865364,5.1442864204167,5.23449219943656,5.1159864811366
"ENSMUSG00000041926","Rnpep",-0.210598314608808,5.91855604546878,5.20373423087828,0.0225384195494775,0.0359924932012084,5.72900762422808,5.90753015762582,5.81852692719668,6.00878791697674,5.93726109250454,6.08313669259628
"ENSMUSG00000001552","Jup",0.219378086229171,7.45047008840476,5.20024093267912,0.0225837577106451,0.0360595382697154,7.34039799204204,7.70930004854781,7.60923015348395,7.30755597630867,7.26227595582261,7.41998835935422
"ENSMUSG00000038648","Creb3l2",0.228525506806034,5.04938482454424,5.19976082788072,0.0225899961874007,0.0360595977286939,5.14993216633309,5.22736798152196,5.37147541133563,4.90952827326735,4.75791886234473,4.7737449100204
"ENSMUSG00000027671","Actl6a",-0.179223577094037,7.21045151628247,5.19972172751704,0.0225905043357544,0.0360595977286939,7.00563896961023,7.14733101872586,7.02298008915359,7.32321829645445,7.34400660938561,7.37208139787568
"ENSMUSG00000026771","Spopl",-0.232766034858114,4.87864572922837,5.19765100660867,0.0226174323577596,0.0360972205513821,5.0347005494523,4.78623822332368,4.821356619752,4.87502851075353,4.82883392325627,4.90742285687994
"ENSMUSG00000038205","Prkab2",-0.300448074508793,3.89997486959367,5.19577109569309,0.0226419078597368,0.0361309185843693,4.15420761734104,3.64464198807929,3.63596251065407,4.05243066812756,3.97561123101451,3.82749022406306
"ENSMUSG00000032531","Amotl2",0.194788674084045,8.53561905155231,5.1916969659419,0.0226950452433037,0.0362103371412011,8.63317342300891,8.56908137879234,8.58486771737862,8.42505552039344,8.47929478325427,8.51242338564061
"ENSMUSG00000032754","Slc8b1",0.319635519005657,4.68402413018757,5.18887835964748,0.0227318829153397,0.0362637295127615,5.28850168060405,4.77023778881308,4.6025054905088,4.407613990584,4.46325707141172,4.33287108291548
"ENSMUSG00000036764","Dnajc12",0.36478553031313,2.71677755858692,5.18574775778117,0.0227728708489361,0.0363216277496861,3.13332697530786,2.93308996329142,3.0988126610047,2.37802729100018,2.24984945576459,2.19516255308006
"ENSMUSG00000039852","Rere",0.25299555129843,7.46936528185709,5.18559029274871,0.0227749345085947,0.0363216277496861,7.72998382293579,7.48364053040239,7.63334153640342,7.29739680396298,7.34369619051588,7.2640552090578
"ENSMUSG00000041420","Meis3",-0.255419792730195,4.56072995204203,5.18209583452967,0.0228207810796336,0.0363893451750454,4.79637265050853,4.36411264586338,4.36866660589987,4.59622634658871,4.59637394590521,4.58346344977946
"ENSMUSG00000054150","Syne3",-0.227468050281777,4.71017425102678,5.1813586489391,0.0228304650144823,0.0363993871908439,4.82506852968968,4.71637939710308,4.81548719150106,4.67506715624106,4.57113942147672,4.64043783729597
"ENSMUSG00000034285","Nipsnap1",0.193649762036091,5.67066028617155,5.18061706115094,0.0228402110756759,0.0364095252635978,5.79619453507662,5.83686224720993,5.73807124340522,5.55290164056891,5.50152264237976,5.56665488827434
"ENSMUSG00000097333","Zfp87",0.339353224137355,3.21946709072511,5.17971361595547,0.0228520901188906,0.0364230600071108,3.48177975877177,3.51895991897892,3.49129010707711,2.81148046813413,2.8556000125478,2.99269042194475
"ENSMUSG00000038346","Zfp384",0.217297788217423,6.16395160801781,5.17429171869306,0.0229235151616625,0.0365314847253832,6.44393719809933,6.12083775733238,6.18307465950791,6.06243221433541,6.08719914102211,6.04407927792107
"ENSMUSG00000037443","Cep85",0.219265180982141,4.98102727910677,5.17296226192298,0.022941063981456,0.0365540315352314,5.23918277710561,5.07753397521964,5.18071421492082,4.84589298201151,4.72015353804391,4.73284839357484
"ENSMUSG00000032135","Mcam",0.199527558453396,7.14614210570228,5.17109530249228,0.0229657313443803,0.0365879125864449,7.12108190191007,7.19562594344704,7.27686704703877,7.13859200449633,7.03813471636825,7.0951591641845
"ENSMUSG00000032563","Mrpl3",-0.181457184844593,6.14478025997583,5.16459473486509,0.0230518353994967,0.0367196471116168,6.05749310658734,6.01618572310699,6.02590406800448,6.28212257043342,6.2046676219225,6.25488706289401
"ENSMUSG00000034974","Dapk3",0.250978528060341,5.15618984838271,5.16262141448406,0.0230780394128014,0.0367559409761746,5.16980962603668,5.39325628426037,5.29760787004657,4.98742553388766,4.99775798772465,5.05092770969568
"ENSMUSG00000028013","Ppa2",-0.228372777457125,5.12368842392964,5.16155254084277,0.0230922460351966,0.0367731189084931,4.95751751602152,5.16754394514074,5.15150250542127,5.11887164202552,5.14611448908541,5.19259599240052
"ENSMUSG00000020929","Eftud2",0.195492891808863,8.52093726948022,5.1513976673731,0.0232276696736259,0.0369832945225603,8.46102753735435,8.74267778788714,8.66416434842029,8.37279617181823,8.40804379270367,8.43737486332032
"ENSMUSG00000020134","Peli1",-0.215770258892653,5.27245950770483,5.15044655562032,0.0232403956350932,0.0369980765227512,5.19976621224188,5.27188039275044,5.18375500347293,5.2754379422647,5.35150637403172,5.3446304220622
"ENSMUSG00000031545","Gpat4",-0.179392726270323,7.70930573200892,5.14882321660163,0.023262132759186,0.0370271975460521,7.52842389755663,7.64243799084932,7.59987006703856,7.85468711306358,7.7700921420983,7.82952344241584
"ENSMUSG00000024959","Bad",0.210411002137451,5.04572910083317,5.13821745844629,0.0234046676111787,0.0372485596909328,5.24544063310525,5.2506198547999,5.11533084630348,4.89462964021838,4.82350097327194,4.88598576152059
"ENSMUSG00000046806","Cyren",0.312145483500425,4.25257900986506,5.13466908640815,0.023452557471103,0.0373163434917686,4.82172201904256,4.28266570435146,4.24311038399267,4.03623103306857,4.05966184796214,3.8518193756053
"ENSMUSG00000004462","Tbccd1",-0.274653643215871,3.88776129642942,5.13454737404135,0.0234542019378909,0.0373163434917686,3.81703883833556,3.930342657872,3.93921281299209,3.91152659195718,3.84835280517616,3.87969436035132
"ENSMUSG00000021982","Cdadc1",-0.317466073878138,3.65721954796162,5.13324276163002,0.0234718361857194,0.0373388733402838,3.95478406939647,3.45175932342551,3.47151978953299,3.70841885545679,3.72029743953128,3.54369956971403
"ENSMUSG00000018199","Ro60",0.219384740620464,6.09490993295041,5.13206792475497,0.0234877280426609,0.0373586251450965,6.05464503798854,6.10087145662189,6.32616909830155,6.02255847159219,6.08422921883623,5.95330253656519
"ENSMUSG00000035601","Trmt10b",-0.290823201827839,3.58129211433493,5.13063599779737,0.0235071126104535,0.0373839256472503,3.59195989100726,3.4402484777059,3.57704952192408,3.72198611594501,3.501773804913,3.62593974035525
"ENSMUSG00000040054","Baz2a",-0.202849764317951,7.00875438876387,5.1288621085196,0.0235311494675886,0.0374166162170281,7.05706307640262,6.7713835786114,6.90725155858409,7.11821528786403,7.118718243486,7.04548512561354
"ENSMUSG00000068036","Afdn",-0.235913455364409,8.73939476216509,5.12470195710938,0.0235876210972243,0.0375008636553859,8.68750096102397,8.49591211732979,8.67784327051343,8.83790914599104,8.90222088136363,8.79846293252543
"ENSMUSG00000020952","Scfd1",-0.222903169826231,5.47984671790814,5.12170930634874,0.0236283314910103,0.0375596526992593,5.32086365645711,5.52168600284021,5.41998954774423,5.51346155383411,5.50707756442915,5.58370242478403
"ENSMUSG00000065979","Cpped1",0.298972258638558,4.23715337594101,5.12142097409336,0.0236322576529215,0.0375596526992593,4.30082352613135,4.6678538312648,4.54691196820308,3.91743505749877,3.93002210664078,3.8717848846351
"ENSMUSG00000041164","Zmiz2",0.173416859811131,7.08319978169558,5.12121362639686,0.023635081482723,0.0375596526992593,7.15471888293903,7.14600304640764,7.11505727049979,7.06398144653145,6.98339286792847,7.02824315231623
"ENSMUSG00000031154","Otud5",0.211506866452291,6.51868678216265,5.11936535169198,0.0236602682608082,0.0375929467609067,6.77765702967802,6.52395856270939,6.52448809632519,6.36444641655703,6.49310784036726,6.38908323746149
"ENSMUSG00000032086","Bace1",-0.192914491777655,5.87180553259057,5.11916302803563,0.0236630270522183,0.0375929467609067,5.81819230734924,5.76139784643759,5.87511437990705,5.96381750426195,5.88616689653611,5.91532975434122
"ENSMUSG00000021733","Slc4a7",0.196495249818717,5.58810896374927,5.11876115089609,0.0236685078517632,0.0375960973693812,5.76430016592842,5.58316229771676,5.83602736833177,5.43015868727229,5.4756908561585,5.37851786070889
"ENSMUSG00000028085","Gatb",-0.269990073245115,4.29001593181113,5.11821065891662,0.0236760175972013,0.0375973521386963,4.17271382668674,4.34880274232564,4.37666093662832,4.26429505244311,4.20891794438004,4.36421650701775
"ENSMUSG00000007594","Hapln4",0.371556306872132,2.92702567635849,5.11819045270728,0.0236762932948959,0.0375973521386963,3.2819738858357,3.11059767503581,3.29716859084598,2.46934176280647,2.52856865790557,2.64834834207787
"ENSMUSG00000027397","Slc20a1",0.19628382393224,7.1693754264767,5.11768313196424,0.0236832163752863,0.037602790667349,7.35465137524728,7.10512909038413,7.17511494212224,7.10856371720859,7.16126314532973,7.09345977776253
"ENSMUSG00000021244","Ylpm1",-0.185979294999592,6.84694536453334,5.10917796652407,0.0237995940855003,0.0377819874206236,6.76420910895119,6.63351646907174,6.86903712177512,6.94429067560915,6.96373171587378,6.87889638259175
"ENSMUSG00000027247","Arhgap1",0.217805064753625,6.53579518268865,5.10752651381688,0.0238222598938868,0.0378123850560232,6.47675514908466,6.7359271499874,6.74791705209804,6.41752487312968,6.38563594945693,6.40424206041035
"ENSMUSG00000024525","Impa2",-0.239505589288164,4.30910579467638,5.0990184655322,0.0239393862373196,0.0379926860571311,4.44482217424765,4.2599286656524,4.27197126804933,4.28957190668672,4.25718430557747,4.31839486761519
"ENSMUSG00000032078","Zpr1",-0.178829135053465,6.21655092361844,5.09441380827409,0.024003025398984,0.0380880602323117,6.19640506155945,6.12982279867429,6.08076297809936,6.26310799618942,6.29220787322693,6.32027934264463
"ENSMUSG00000018239","Zcchc10",-0.243570716940843,4.38483293173873,5.09004948520867,0.024063505005789,0.0381783934032805,4.4491662776117,4.24677335283708,4.21959863593635,4.53028239702161,4.47464247984774,4.34720348359408
"ENSMUSG00000025220","Oga",0.195549211522412,8.34942693503413,5.08580701787763,0.0241224475155714,0.0382662615621129,8.42578071029347,8.36124940070542,8.40618039097584,8.30017663719219,8.32446407922159,8.27237758054232
"ENSMUSG00000023991","Foxp4",-0.175896234470682,6.81200618195669,5.08505574332958,0.024132900912777,0.0382771952060558,6.81474186686676,6.79529932823139,6.72305038414804,6.86243160480316,6.8344894217244,6.83736346880949
"ENSMUSG00000042700","Sipa1l1",0.183559291665014,6.91832064953201,5.0846574077533,0.0241384453469685,0.0382803406660614,6.98334724487206,7.02118332116123,7.13757887437957,6.80422925095099,6.77357052061038,6.74729020041564
"ENSMUSG00000037493","Cib2",0.247581029056614,4.3539010555338,5.08020080063326,0.0242005670608909,0.0383731959488886,4.5974322877027,4.61763911047419,4.50862263229072,4.16100392814712,4.02910000243087,4.09542162700252
"ENSMUSG00000114493","Gm47071",0.434615118715551,2.24416690486748,5.07625897034089,0.0242556514208487,0.0384548668322571,2.86076838327605,2.54964665216925,2.69211841644943,1.51174142925265,1.48487284098594,1.73637701038935
"ENSMUSG00000035007","Rundc1",0.230086986310372,4.95623178139703,5.07153317990059,0.0243218626058244,0.0385541514747098,5.08860175571361,5.13221094744016,5.09609239762889,4.81931603893459,4.85520692081488,4.69300479480855
"ENSMUSG00000020484","Xbp1",-0.185671474548768,5.79178857472338,5.069939178848,0.0243442377997626,0.0385839298303816,5.77645137602529,5.75211755915491,5.71618647661029,5.83395552474562,5.86122661507863,5.80439867860138
"ENSMUSG00000056459","Zbtb25",-0.289503429014936,3.55879850036436,5.06961094632119,0.0243488478925882,0.0385855471026729,3.58802571923328,3.45175932342551,3.52524934700109,3.59502717393095,3.46571302750282,3.70819221238057
"ENSMUSG00000013150","Gfod2",-0.218497430077457,5.03340666985961,5.06680168547769,0.0243883416109411,0.0386424357275953,4.97268461841034,5.07008460344417,4.95193958047609,5.06798681793006,5.07009444719983,5.06313476130216
"ENSMUSG00000025645","Ccdc51",-0.320599124357342,3.56410278201166,5.06265161792867,0.0244468066070511,0.038729362449402,3.48177975877177,3.6987798390379,3.52524934700109,3.58020543630269,3.51506755546603,3.58298538098259
"ENSMUSG00000049882","Vcpkmt",0.290242749278951,3.49640612672936,5.05618195056324,0.0245382397566844,0.0388684849903626,3.77612878378853,3.73220264778073,3.65799583498421,3.12405114821797,3.27050649314929,3.30612920782037
"ENSMUSG00000022387","Brd1",0.177497786775686,6.63709107665516,5.05213947919415,0.0245955504354289,0.0389535246250811,6.79695782127937,6.7868034282069,6.7427717231349,6.50203108031724,6.49534537934169,6.45475461705497
"ENSMUSG00000030779","Rbbp6",0.184083730481599,7.32876154067498,5.04999015259265,0.0246260782877356,0.0389961278012478,7.48174424305353,7.2571928481726,7.39144323214437,7.30417752806065,7.29411280716922,7.22733372174488
"ENSMUSG00000026584","Scyl3",-0.231860038984749,4.78470089289451,5.04806785358729,0.0246534148804399,0.0390326429629992,4.86300560418921,4.64296493274482,4.5979536493733,4.84123836799684,4.8181482367715,4.91128651751104
"ENSMUSG00000026812","Tsc1",-0.209299294162058,6.10213998459437,5.04785806123686,0.0246564001971127,0.0390326429629992,6.19898682544625,5.89177051688843,5.99594306744265,6.18688789544951,6.21012701806728,6.09592433902008
"ENSMUSG00000015750","Aph1a",-0.228161326861584,4.62291648927037,5.04691591084468,0.0246698114961201,0.0390481230705043,4.56577600135389,4.57353785431283,4.52789432208598,4.67506715624106,4.69311700788534,4.69075866450884
"ENSMUSG00000022889","Mrpl39",0.191946306609459,5.98248945500315,5.04289284219159,0.0247271642247524,0.0391331402019823,5.95812046395377,6.0843273284748,6.10181400639761,5.90183807610611,5.93726109250454,5.89985629831819
"ENSMUSG00000000538","Tom1l2",0.17530848240318,6.42281484501641,5.03778375296785,0.0248001987707414,0.0392429466490063,6.54582142761831,6.56693369538169,6.57920468301544,6.27351063688869,6.24378800382704,6.28348896857
"ENSMUSG00000045466","Zfp956",-0.318332096698217,3.46870794334673,5.03109142430024,0.0248962046703851,0.0393890644689386,3.81367362808977,3.2555625996504,3.18023785554482,3.50372279853729,3.51506755546603,3.42440175731008
"ENSMUSG00000015377","Dennd6b",-0.491760432288322,5.36385839663989,5.0279244391258,0.0249417715873609,0.0394553499326774,5.80384716515188,4.56825971266439,4.71817572287216,5.58295204317209,5.62621145690974,5.43059634581378
"ENSMUSG00000043207","Zmpste24",-0.219132585613187,6.85253950718745,5.02625151149283,0.0249658767859182,0.0394876706256378,6.49051936184953,6.79190696964693,6.87469310107673,7.00658999632076,6.9877700099446,6.9043206802532
"ENSMUSG00000020458","Rtn4",-0.209048620856743,8.9004345490924,5.02457480563553,0.0249900606937086,0.0395201062816939,8.58500919650195,8.8590933140295,8.83647789059675,9.03157181343468,8.99478293458662,9.0448908609101
"ENSMUSG00000057706","Mex3b",0.284415677151227,4.09302717234222,5.01741668932975,0.0250935794076519,0.0396779766185423,4.41626211198218,4.26971702147442,4.18965965024782,3.9695497939054,3.97561123101451,3.59264192630908
"ENSMUSG00000031534","Smim19",-0.364920565422093,2.81883151161621,5.00838706160984,0.0252247988107591,0.0398795944134211,2.90571400214424,2.89143123098984,2.65753959395074,2.87358174153908,2.70906356207341,2.85504291542856
"ENSMUSG00000042207","Kdm5b",-0.190700218273675,5.44282063614134,5.00660332189045,0.0252508044501041,0.0399148377991425,5.41269769340655,5.35851519666041,5.47439455724859,5.44761687131589,5.46887536506391,5.48993133027462
