"","GeneName","logFC","logCPM","LR","PValue","FDR","Cl19_1_S4","Cl19_2_S5","Cl19_3_S6","Cl19_gHira_1_S10","Cl19_gHira_2_S11","Cl19_gHira_3_S12"
"ENSMUSG00000033066","Gas7",2.36161252737967,2.2722919918907,201.150405626914,1.17163180256858e-45,2.44296717421849e-43,0.537800937108057,0.505928801406276,0.645810405907335,3.01723086784988,2.90976998344603,3.08536620533974
"ENSMUSG00000010461","Eya4",-1.94188114835412,4.23774138365102,199.966065538723,2.12440424088076e-45,4.34440667260115e-43,5.1424298410428,4.79551203979708,4.82744518695996,2.74377315192714,2.85671218677024,3.03780023517581
"ENSMUSG00000031709","Tbc1d9",-1.2963224406699,5.21551049721224,199.005267416673,3.44276559180753e-45,6.9076168496757e-43,5.65060462717077,5.71460972752808,5.85070656700759,4.36019789062542,4.33010705728528,4.48599384766707
"ENSMUSG00000058254","Tspan7",-1.83712062508953,3.96294725356971,196.403213492266,1.27281729557515e-44,2.5065072446567e-42,4.49241663188374,4.71419973992185,4.7142159265822,2.72559355330424,2.76918107164147,2.54914233465258
"ENSMUSG00000004864","Mapk13",-2.01666312868378,3.13733069484507,195.855115398471,1.67642780732338e-44,3.2412969641958e-42,4.02680773157425,3.90981158510621,3.69277615004754,1.8346514434698,1.39536767716485,1.45741836099808
"ENSMUSG00000037031","Tspan15",1.44831861131248,4.83415960954893,195.325778408936,2.18731201845994e-44,4.15354928648267e-42,3.99743548078121,4.03372183405138,4.05688015696125,5.35372494286077,5.42316477806394,5.24274124288066
"ENSMUSG00000059412","Fxyd2",1.9526746119044,2.88753115203842,193.989709530836,4.28065188225805e-44,7.98604423086528e-42,1.81611875338558,1.79234146966386,1.71669083880935,3.42655646130282,3.47510521527955,3.57397498603923
"ENSMUSG00000020601","Trib2",1.82459521934197,3.57263113353066,193.929814552954,4.4114597504585e-44,8.08818327351306e-42,2.49153095403794,2.53900487855904,2.38919264694917,4.09345736882019,4.28204656069383,4.15443315279729
"ENSMUSG00000070305","Mpzl3",-1.19163820528616,5.7821650307271,191.315011300934,1.64171421256539e-43,2.92632012966982e-41,6.35929638440665,6.16106268655326,6.23482663191064,5.08566629652056,5.05045152753555,5.10611132179421
"ENSMUSG00000059248","Septin9",1.12061783462664,7.87288075808202,191.303654436053,1.65111160222107e-43,2.92632012966982e-41,7.03826425123164,7.38712899861652,7.24655184780434,8.30863459332758,8.31422703076904,8.32220694587043
"ENSMUSG00000027820","Mme",-1.07379855190505,7.83082503629753,190.882787719148,2.04004545860066e-43,3.5563677715999e-41,8.07981163884915,8.32849209324503,8.40384084066524,7.13822878021998,7.18237545652375,7.22786972396666
"ENSMUSG00000002565","Scin",-1.29642020542648,6.99055635429182,189.176412875557,4.80954866395376e-43,8.24915169233617e-41,7.28156189456214,7.64015662939446,7.5981415446178,6.06438062062912,6.24228138574099,6.17852668313832
"ENSMUSG00000063975","Slco1a5",-1.26757349893016,5.25255688054846,188.655249062059,6.24980509340932e-43,1.05492741846531e-40,5.72864720175924,5.72532147243713,5.87818942424049,4.37776631403196,4.53215484754661,4.36456141233465
"ENSMUSG00000021950","Anxa8",1.64347539233166,5.71923524416348,186.345464152455,1.99561668153828e-42,3.31584184241845e-40,4.46048284475801,4.84873303836935,4.77194111511836,6.33457212398439,6.34354676494818,6.23761361176322
"ENSMUSG00000053702","Nebl",1.75452857592604,3.75076640974465,185.006072058205,3.91266269375636e-42,6.40111616698541e-40,2.84810866963711,2.6126509112241,2.89143716706845,4.3364354957526,4.13382625208729,4.44229833732654
"ENSMUSG00000024190","Dusp1",-1.21451315128921,6.81892591420634,184.288439334929,5.61228112864056e-42,9.04257538211571e-40,7.38214924579609,7.18425734906308,7.3489961804535,5.98317929030591,6.06066055798135,6.18087465190033
"ENSMUSG00000027356","Fermt1",-1.50526318478129,4.24338509206583,182.881683542848,1.13830552655614e-41,1.80667775662657e-39,4.80877828117856,4.86173707910183,4.86582299414975,3.17292747899079,3.3101121209778,3.17603708567281
"ENSMUSG00000032548","Slco2a1",-1.1329092257232,8.99270975813017,182.82809460008,1.16938763311507e-41,1.82871589566847e-39,9.23429884647006,9.45824072319553,9.52353560240227,8.35063439714688,8.44467136891146,8.41205736743318
"ENSMUSG00000025330","Padi4",1.77581323353316,3.40404084249171,182.388350740017,1.45869671390085e-41,2.24808418197415e-39,2.46602493005803,2.51725368640222,2.22174565341782,3.91778422207879,3.99691468451652,4.01400581676697
"ENSMUSG00000037411","Serpine1",-1.18478255512014,6.78079801534697,181.895478604501,1.86884009596693e-41,2.83903508293034e-39,7.14357679726698,7.26356109389058,7.36080120559585,6.09243467372802,6.10764572405361,5.99322940721706
"ENSMUSG00000006369","Fbln1",2.17443404069098,2.43762915403014,181.451958197536,2.33563952846812e-41,3.49819587968027e-39,0.632555615562007,0.857096867662873,0.932860641503894,3.19070709697773,3.19879141227257,3.07866633128479
"ENSMUSG00000074796","Slc4a11",-1.21944387189719,6.10746075178473,181.333966781109,2.47837522903133e-41,3.66042252576655e-39,6.75117485984556,6.46931026336824,6.56845431308613,5.31473288931908,5.41138609872733,5.3369897158592
"ENSMUSG00000058056","Palld",1.100287158466,5.96076181423494,179.660794269321,5.74755408851909e-41,8.37253290100164e-39,5.3047022460532,5.48456276637361,5.49682575341089,6.29402405344408,6.36541802022351,6.3765632609032
"ENSMUSG00000001119","Col6a1",1.36616930999429,5.29359349904982,178.983790275794,8.07799397874627e-41,1.160829567162e-38,4.50916330112214,4.39445489501259,4.62975816678636,5.71023742879458,5.86152037134344,5.80412120083688
"ENSMUSG00000029298","Gbp9",-2.33996357209983,4.04948836555013,176.275253574691,3.15304157926723e-40,4.47059255385703e-38,5.20286882374205,4.52825030368724,4.60728171383533,2.25370661576215,2.53836694434886,2.23647092603559
"ENSMUSG00000021612","Slc6a18",-2.01739363078766,2.72163130899657,174.158888246234,9.13874002851856e-40,1.27870212451666e-37,3.70574666368303,3.32621921651651,3.34160707287658,0.917886341300768,1.35220780193174,1.18539829059878
"ENSMUSG00000025921","Rdh10",-1.03022024547024,6.93332606709503,174.129472731327,9.27491825588195e-40,1.28090234718245e-37,7.28277982306551,7.33950666304459,7.4306324543597,6.29659197072738,6.42390849853087,6.30661196897881
"ENSMUSG00000034438","Gbp8",-2.67017618475052,3.49337905468711,173.76286698072,1.11524441426228e-39,1.52044988477758e-37,4.72344794710965,3.97509254536482,4.18078388188544,1.32448293644837,1.26181002352067,1.37231916295646
"ENSMUSG00000075602","Ly6a",-1.13060330769521,7.23271563138356,173.485770502303,1.28198654745807e-39,1.72565125894546e-37,7.58459095531681,7.69325671083715,7.73867581392851,6.51608033408007,6.7381483957666,6.52748489659842
"ENSMUSG00000045027","Prss22",-1.81774903133222,3.65045659298694,172.495457079841,2.10938775522696e-39,2.80390367363543e-37,4.38989902874641,4.32102830432761,4.26360413617283,2.2281076202455,2.66721652706896,2.23647092603559
"ENSMUSG00000060969","Irx1",1.68145386660326,4.13595235482979,171.564469810189,3.36883399476349e-39,4.42273835806357e-37,3.07875816365113,3.29460165268231,3.03980255816702,4.62500635106848,4.77005132166417,4.73851175981123
"ENSMUSG00000027309","4930402H24Rik",-1.20161706270023,6.92209892378977,169.454508263159,9.73438275525585e-39,1.26238324657794e-36,7.45715527424529,7.3141075255067,7.43159224991152,6.13782124521737,6.21091491764994,6.2495935107167
"ENSMUSG00000070690","Albfm1",2.54684142710997,2.25203579427137,168.21247786078,1.81798781006571e-38,2.32921474364322e-36,0.470986986610673,-0.861538112333594,-0.394173170754417,2.95096501178808,3.23488194493809,3.05155128935452
"ENSMUSG00000026070","Il18r1",-1.43259582528242,4.45478349109688,166.548087525239,4.1989717463331e-38,5.31569827982217e-36,5.14108741587791,4.86173707910183,5.0653437425857,3.54186719573184,3.40819661118635,3.55961169201783
"ENSMUSG00000038807","Rap1gap2",2.80641649437597,1.99620706002613,165.115690938201,8.63053271251983e-38,1.07973041017572e-35,-1.57842058307173,-1.10967534433399,-0.0705411615987207,2.88697145108934,2.74435755304274,2.9228019509429
"ENSMUSG00000061232","H2-K1",-1.24190498754678,4.86718770889952,164.279521568349,1.31431339622353e-37,1.6251637971443e-35,5.51726442993698,5.32782802851391,5.29082299268431,3.99823197083061,4.17155754968259,4.03492329241044
"ENSMUSG00000029108","Pcdh7",-1.17235702903023,5.6001392746227,163.908909931599,1.58365603251631e-37,1.9357009482504e-35,6.03001735000806,6.05749226276563,6.25014059675463,4.67954029042716,4.85366785003483,4.86070352898138
"ENSMUSG00000061751","Kalrn",1.87451297768633,2.36013871061047,161.720145093307,4.76244001417752e-37,5.75497580804133e-35,1.53464458249667,1.39921364504645,1.41925794093848,2.90861957044759,2.88726943130677,2.87719905697171
"ENSMUSG00000031762","Mt2",2.01774521214039,3.41693496295422,159.615954771774,1.37264491050305e-36,1.64007932340331e-34,1.89469268386243,2.22691123068687,2.16131360659344,3.99570569911128,4.1961744435254,4.04870166488245
"ENSMUSG00000022286","Grhl2",-1.49966148377755,3.88373874719927,159.135007230476,1.74840461913984e-36,2.06583719110368e-34,4.45617109682923,4.51459237420187,4.46202896932926,2.7853219930127,2.98939373740346,2.90018068214006
"ENSMUSG00000034205","Loxl2",2.13123153835305,3.66870994610535,158.770561863557,2.10025510170272e-36,2.45429810456117e-34,1.85594057695125,2.35505642389015,2.7508665347193,4.28563662788238,4.34944055349757,4.35904263515782
"ENSMUSG00000078597","Cyp4a12b",-1.53855672908482,4.08074766986212,157.816663041266,3.39391588249968e-36,3.9229240754893e-34,4.63466068161793,4.74493895872302,4.67152210664575,3.05169057992405,3.12378339313103,2.99574272688136
"ENSMUSG00000054626","Xlr",1.84686409870393,3.02529015296625,157.507946339737,3.96422245778903e-36,4.53285393721813e-34,2.24390862672346,1.49134628238343,1.94893063366008,3.62594905843208,3.58637548581867,3.64825374629158
"ENSMUSG00000031355","Arhgap6",-2.58253565063398,1.80550528784732,155.593404825402,1.03876707303759e-35,1.17513287815763e-33,2.71007399989103,2.68271938179016,2.70079184035888,-0.323794550709827,-0.613684558501454,-1.10377062686805
"ENSMUSG00000029372","Ppbp",-1.15318241090399,8.47338283566551,155.565147724155,1.05364200085122e-35,1.17941358284756e-33,8.66732968710826,8.96529063739566,8.97021505229533,7.86345568145766,7.93063870242559,7.95658638309281
"ENSMUSG00000042834","Nrep",1.2986572867839,4.4764114925181,154.767927815655,1.5736527646955e-35,1.74314828122624e-33,3.87357428198369,3.69895988373946,3.60927944981989,4.91701420603991,5.00415008920538,4.95334518669331
"ENSMUSG00000062380","Tubb3",1.48479571397691,4.65167410037657,154.014464731987,2.29915242345847e-35,2.52053472897499e-33,3.69114410982233,3.94282127356896,3.75134828329232,5.12665214950284,5.25321672515559,5.15470066271769
"ENSMUSG00000033768","Nrxn2",1.73170504359239,2.65801545165048,151.83294403679,6.89187611606254e-35,7.47838883859277e-33,1.7042184512235,1.65964186771035,1.71669083880935,3.21262785194977,3.1680105858898,3.25541593654242
"ENSMUSG00000020411","Nipal4",-1.94714364994574,2.39549799784983,151.581030673922,7.82340347256394e-35,8.40344166941868e-33,3.32089360046559,3.03623556954363,3.10542595534098,0.661569280219822,0.921447854437076,0.718137774060625
"ENSMUSG00000054850","Smim10l2a",-2.35977848991177,1.82586928763252,151.485437852848,8.20897020474499e-35,8.72941891572582e-33,2.84810866963711,2.67291555311038,2.39969399334387,-0.323794550709827,-0.112657832823844,0.0774864107095494
"ENSMUSG00000032006","Pdgfd",-1.61622074681913,3.3087902052367,151.295525290596,9.03226320119846e-35,9.50981058233114e-33,3.93683372139303,3.96709214986885,3.92859695431264,2.14846695452487,2.29798624753027,2.14963403273957
"ENSMUSG00000044337","Ackr3",1.89714998650342,3.81521604036061,150.062767262356,1.67973325629175e-34,1.75120425954965e-32,2.45742172107586,2.85735170687169,2.60421483506742,4.25849697272516,4.62800231690731,4.42919075111921
"ENSMUSG00000024521","Pmaip1",-1.11625082483427,5.59750583813203,149.555641321362,2.16813786472768e-34,2.23844447121497e-32,5.97381651318072,6.08916719554728,6.11487549082027,4.892779714337,4.94000854450974,4.92747756047717
"ENSMUSG00000018411","Mapt",-1.02818177190474,5.37828684821029,148.734184520874,3.2782679488961e-34,3.35202897774626e-32,5.80692284039093,5.8060264889231,5.87442966845352,4.68582260529221,4.67254320335232,4.81709222102021
"ENSMUSG00000029811","Aoc1",-2.29231355618335,2.23683065055613,147.939152108393,4.89138886373154e-34,4.95381230256393e-32,2.9061614380273,3.10346903763472,3.17432294244791,0.499834748365985,0.34910515655123,0.0226912726541229
"ENSMUSG00000064373","Selenop",-1.40919916670901,4.02774299158804,147.846221332887,5.12562128161699e-34,5.14206195365237e-32,4.66673475668094,4.59206655552182,4.5376717049554,2.98192787980696,3.18040183466344,3.11185882776329
"ENSMUSG00000017493","Igfbp4",1.20384302767675,6.47120277264437,147.465091708605,6.20956125367012e-34,6.17125928705869e-32,5.62586438217056,5.92644120033445,5.80304624663496,6.93237585120897,6.99384217300435,6.86192530546774
"ENSMUSG00000053388","Trim50",-1.67819532908786,2.9721433071505,147.262261577962,6.87701344190616e-34,6.77131119826205e-32,3.66522849766029,3.60927834498712,3.60927944981989,1.81185541806809,1.73479902740609,1.83673046320299
"ENSMUSG00000001506","Col1a1",1.81217630101872,2.85940008561727,145.711283691754,1.50127140437658e-33,1.46463487285693e-31,2.11855342858429,1.59880828523164,1.76622603658164,3.31344595418849,3.40291893898196,3.57397498603923
"ENSMUSG00000066071","Cyp4a12a",-2.18685595184622,2.61087460889567,145.116775298505,2.02502804216342e-33,1.9576498363969e-31,3.27266959163964,3.33867474263406,3.62726377295369,0.555785222201897,0.765694812584892,0.970602983977752
"ENSMUSG00000028786","Tmem54",-1.57443881849627,3.17654980927896,144.070639952209,3.42883429141789e-33,3.28488503197638e-31,3.95222448064446,3.78794020049908,3.653826765148,2.03494208057512,2.23997295396258,1.97303206988161
"ENSMUSG00000027546","Atp9a",-1.54044810179198,3.86828822567652,143.914018473569,3.71013266719387e-33,3.52263846276247e-31,4.38989902874641,4.56051125729036,4.50643200728271,2.61801062646408,2.93192499482709,2.86167203733273
"ENSMUSG00000032135","Mcam",-1.02902762137747,6.75998545344816,143.49405975289,4.58361747041769e-33,4.31346798056829e-31,7.12162367854748,7.19585685963644,7.27713089330132,6.10362262591204,6.16098593107976,6.1193663902943
"ENSMUSG00000037548","H2-DMb2",-2.23179385436473,2.24410063406092,143.39484340994,4.8183804820997e-33,4.49461912689896e-31,2.98010095727255,3.2425265050764,2.97807577498809,0.182014750767534,0.475153609789278,0.368633933964492
"ENSMUSG00000062488","Ifit3b",-2.24815289731626,2.77080781008222,143.24252007611,5.20241938705095e-33,4.81065458799128e-31,3.36295859196603,3.71815407537405,3.58647912131919,1.06008500955855,0.627725817125339,1.37231916295646
"ENSMUSG00000017754","Pltp",1.31398834363142,5.7246888301047,143.003418442301,5.86791055965383e-33,5.37925524925507e-31,4.74834735810201,5.03246332193101,5.01329660889663,6.15547031660759,6.30798928614697,6.2202163326731
"ENSMUSG00000032372","Plscr2",-0.937987209537238,8.15772457765526,142.671787593643,6.93415497249227e-33,6.30237640833186e-31,8.53457664855941,8.51341639785301,8.54415913282364,7.65312459110991,7.70961556192483,7.59745969411225
"ENSMUSG00000045103","Dmd",-2.03292563114824,2.61842927276171,142.120498989939,9.15237105525434e-33,8.2479926950487e-31,3.43921612129853,3.48031184125487,3.44662153499662,0.284919681591705,0.663474624251641,0.818059537797944
"ENSMUSG00000038264","Sema7a",-1.49930964582563,4.33798314496741,141.860811210968,1.04307572751844e-32,9.32106494658072e-31,4.8553641779481,4.88951672005502,5.04875861874032,3.25971222428976,3.41869438596482,3.31933133065398
"ENSMUSG00000003849","Nqo1",1.3977834639449,4.8043226098272,141.843927197518,1.05198040452593e-32,9.32229968477397e-31,3.83756176614033,4.06404306700279,3.98198577658936,5.37234597170255,5.2979725682399,5.30577460121015
"ENSMUSG00000026479","Lamc2",-0.921509958655176,6.87001098431419,141.404238026554,1.31265289370904e-32,1.15361577452083e-30,7.13921281660902,7.3046151836358,7.33982298487513,6.3068181749745,6.33040207295754,6.35176972212297
"ENSMUSG00000060802","B2m",-0.931317222532281,6.94300529906866,141.330145278069,1.36254605443287e-32,1.18764874941305e-30,7.25760443842806,7.40389536681049,7.33230516253294,6.37595560040063,6.44138918773086,6.41430350744935
"ENSMUSG00000034111","Tmed8",-2.08937897868892,2.19482824361927,140.712963730137,1.85912154805409e-32,1.60730882455343e-30,3.04470306902329,2.81340573230539,3.11819989179685,0.528081201590349,0.392356571818163,0.13027629876717
"ENSMUSG00000021403","Serpinb9b",-1.35561961129765,4.89765360722318,139.747773068472,3.02252768006123e-32,2.59206123788477e-30,5.26087730940102,5.50680863494997,5.52946778330246,4.0839749172423,4.02810117508221,4.02101206053303
"ENSMUSG00000026420","Il24",-1.1491722282123,5.09717682602459,139.425841114933,3.55443684664737e-32,3.02383051417985e-30,5.56909630679299,5.53954719912914,5.60287757073523,4.46619016391424,4.30203044621126,4.41596298337331
"ENSMUSG00000005364","Il5ra",-1.27741091550403,4.3403874113983,139.135766188095,4.11344547037108e-32,3.47161739142271e-30,4.90840490597603,4.9000603655091,4.83132923558728,3.55221960636597,3.44460941536617,3.46001829533233
"ENSMUSG00000053846","Lipg",-1.99950019094271,3.37675227855451,138.856946315528,4.73347670340331e-32,3.9634481310229e-30,3.86058259355471,4.22365596093995,4.16240076713053,2.03494208057512,2.11644097490271,1.82075927988434
"ENSMUSG00000026870","Cutal",-1.20536069091559,4.51837692656835,138.765871753266,4.9556123018904e-32,4.11702978267988e-30,5.07513629033697,5.0112228929553,4.91789253446067,3.83258423673268,3.79415517772694,3.76135095469162
"ENSMUSG00000051397","Tacstd2",-1.19445004355019,5.01937264812361,138.477503612112,5.73008541646687e-32,4.72354483090765e-30,5.45163725491022,5.54224217176029,5.48577886560301,4.27941879210452,4.44240274122654,4.23196070526407
"ENSMUSG00000025037","Maoa",-0.919357253633428,7.58301355263274,138.385560100302,6.00162130573763e-32,4.90932622809338e-30,7.85078252880554,8.06478061712629,8.00983531690284,7.06300063105278,6.98768593032804,7.06623940505333
"ENSMUSG00000000142","Axin2",2.5917695325604,1.7027942945347,137.859975993112,7.82010281118827e-32,6.34801322856305e-30,-1.10082619940055,-0.980278476389741,-0.468622485366982,2.54386372477305,2.51898321316912,2.54914233465258
"ENSMUSG00000046743","Fat4",-2.03267492046198,2.62886630712122,137.615601347399,8.84418064744548e-32,7.12492553067691e-30,3.51579374854154,3.08140419827706,3.58187549418018,0.760123909428608,0.698358982261132,1.18539829059878
"ENSMUSG00000022032","Scara5",1.24518208795079,4.59460211689456,136.859382773714,1.29433917139063e-31,1.03488742470436e-29,3.87357428198369,3.96307525320111,3.89929390940962,4.92101400301807,5.1419928390065,5.08620792202741
"ENSMUSG00000028399","Ptprd",-1.92749392789833,2.71663550948449,136.182380279287,1.82019920237708e-31,1.44447748642373e-29,3.69114410982233,3.25572257067641,3.61829963478876,0.760123909428608,0.663474624251641,0.818059537797944
"ENSMUSG00000090394","4930523C07Rik",-1.42773031566328,4.21929004981138,135.8671819611,2.13333668304623e-31,1.68043720648249e-29,5.00602525774794,4.61528818928875,4.72678153064423,3.3846896016615,3.15551198649081,3.24348448868682
"ENSMUSG00000036019","Tmtc2",1.74337237657243,2.35254962908589,135.82708085235,2.17685968244784e-31,1.70211219581988e-29,1.41533601089524,1.39921364504645,1.57562587677888,2.79116105380376,2.94650821664861,2.907760584413
"ENSMUSG00000037887","Dusp8",-1.03433894860788,5.06163160564143,135.048798188804,3.22153170296474e-31,2.5005670167392e-29,5.58498088047035,5.49711824793283,5.46092310794817,4.4625358122702,4.40329292328784,4.34235849494163
"ENSMUSG00000026500","Cox20",-1.743981151651,2.54938016578805,135.008097153795,3.28825163976238e-31,2.53385999545167e-29,3.31137689327117,3.26227561451957,3.05980488780048,1.30828670293457,1.45777904694363,1.28188388113755
"ENSMUSG00000021236","Entpd5",-1.15947733287823,5.35545411320706,133.858897769956,5.8659744126188e-31,4.48768143192721e-29,5.68877602055897,5.92334341874253,5.88381074995544,4.54432935220408,4.68346682964855,4.69974073727079
"ENSMUSG00000032092","Mpzl2",-1.14670772109209,5.09951640431181,133.772362444885,6.12730460464895e-31,4.65412551184549e-29,5.51519336710354,5.55430763507066,5.63545348420939,4.37970522016872,4.54658532100372,4.29111619365776
"ENSMUSG00000021750","Fam107a",1.5712431636219,4.07806041671176,132.047527915799,1.46079642193741e-30,1.10170986885691e-28,2.9497519932588,3.13951002340537,3.29173602779119,4.59861214305035,4.70721157632305,4.60033480756368
"ENSMUSG00000024803","Ankrd1",-1.02081128872714,9.56213103318732,132.008305625102,1.48994513233725e-30,1.11578003783622e-28,9.93967560073809,9.90926485697606,9.96559040343299,9.06851561641608,9.02223878315762,9.06512809818707
"ENSMUSG00000036053","Fmnl2",0.919617167256667,5.80080572602026,131.246628195069,2.18677738345804e-30,1.62616718151698e-28,5.23216460061558,5.29784171657859,5.44959676455569,6.13150640828645,6.12136764964857,6.20645320646115
"ENSMUSG00000017897","Eya2",1.04378480455481,5.65488718635848,128.604142832654,8.27873657259842e-30,6.11361699395914e-28,4.90682593477962,5.21412731393734,5.10919395810972,6.03884097457555,6.11250367340212,6.03276181413606
"ENSMUSG00000023092","Fhl1",-0.924669233219289,5.71618117570763,128.210346163179,1.0095594001771e-29,7.40389976654017e-28,6.11657574963793,6.11835672299951,6.16959227647822,5.06773810636918,5.21156295140789,5.10611132179421
"ENSMUSG00000032487","Ptgs2",-1.08197059872479,6.48475958462998,128.194830733153,1.01748237412255e-29,7.41089559343783e-28,6.83035334956368,6.8476600922446,7.09203707001726,5.84545748137148,5.79659663108233,5.89081739693106
"ENSMUSG00000033998","Kcnk1",-1.27346437082257,4.99702288802845,127.728761985003,1.28680114315816e-29,9.30873697710466e-28,5.32848621980003,5.61956029338138,5.57650807715604,4.14680409645525,4.2382684414508,4.22287439792036
"ENSMUSG00000016942","Tmprss6",-1.46344093338751,4.31724978588773,124.415875627196,6.83148123044321e-29,4.90851158138737e-27,4.83059466144241,4.89163162264563,4.99436745332176,3.18628269220235,3.55816559249088,3.22540023401351
"ENSMUSG00000055675","Kbtbd11",1.63765458159951,2.50598270995665,124.349271701597,7.06467547344239e-29,5.04199724728767e-27,1.46768084593003,1.63964767397849,1.63015425981723,3.04681787139303,3.0913412845343,3.00283800737926
"ENSMUSG00000004951","Hspb1",-1.7102557227178,3.71124470249205,124.016088935297,8.35632873035209e-29,5.92407998123761e-27,4.18107890056678,4.3551466558241,4.44691897888789,2.53693024079662,2.7609539323447,2.64295915493947
"ENSMUSG00000032369","Plscr1",-0.884407265765175,6.90057198402962,122.502981991092,1.79145788266983e-28,1.26161345194113e-26,7.17376054417936,7.33018051120454,7.30043551421352,6.37595560040063,6.43881278317135,6.40295064980634
"ENSMUSG00000025993","Slc40a1",-1.0005276920529,5.71381969090998,121.902914243053,2.42414820159618e-28,1.69594684051144e-26,6.09316372789856,6.1389778021513,6.17571551097288,5.00631543737922,5.16243778942588,5.18776501081773
"ENSMUSG00000032452","Clstn2",1.07332069453843,5.98242493012969,121.163915397988,3.51827867767329e-28,2.44531865741031e-26,5.34723506136397,5.48736233149948,5.72690401054659,6.18736888704592,6.31643493729026,6.46206337012515
"ENSMUSG00000027312","Atrn",-0.856394224918884,6.81336352913755,119.196204386658,9.48662732593327e-28,6.55070097298535e-26,7.09690994804625,7.1176084534264,7.33675224559965,6.30732758736312,6.24597046836717,6.36971879839044
"ENSMUSG00000045664","Cdc42ep2",1.18904526639163,5.63738071435944,119.01799821213,1.03783538016236e-27,7.12022027912677e-26,4.79689290554288,5.15900706180091,4.91971784714201,6.07817736820702,6.10521060130964,6.09051700199853
"ENSMUSG00000034127","Tspan8",-0.892812951539085,6.8703385035061,118.88880953482,1.1076778217136e-27,7.55067048468106e-26,7.12264428653254,7.31725781096486,7.31403153216717,6.33157023650801,6.38696265273105,6.3279557684249
"ENSMUSG00000004558","Ndrg2",1.24618617287125,4.05759578056646,118.834402402076,1.138480532375e-27,7.71121145304191e-26,3.44792825422488,3.34486241082075,3.38981162388898,4.55294683608699,4.49791158715025,4.44750820772472
"ENSMUSG00000055148","Klf2",1.54733932679598,2.67099353390764,118.181974777583,1.58188375379977e-27,1.0646678378422e-25,1.7472045412315,1.9138568279682,1.66539418175445,3.14584033763762,3.14922184587665,3.31363644562745
"ENSMUSG00000040543","Pitpnm3",-1.46653923223107,4.94927854583802,117.828304268341,1.89065966289223e-27,1.26448269529535e-25,5.82459187601007,5.30579347644085,5.38103084398402,3.90437809522758,4.03152509000984,4.03145803979584
"ENSMUSG00000020325","Fstl3",-1.66638850270744,2.50299820031414,115.981811212411,4.7967577310848e-27,3.18804510702223e-25,3.24793931756936,3.18850104888549,3.13715119943378,1.17172249040888,1.30771682583732,1.18539829059878
"ENSMUSG00000024892","Pcx",0.882403448042914,6.83973612101021,115.747789868323,5.39754410474283e-27,3.56506111862331e-25,6.23267317569596,6.47918860037976,6.34692288289001,7.14365881599526,7.24565412406374,7.21035382826083
"ENSMUSG00000051343","Rab11fip5",-0.796813122396184,7.80092703142057,114.702599207503,9.14309848706695e-27,6.0017104513253e-25,8.13530877964287,8.15293711744652,8.18548786108122,7.35157033407315,7.27086036695962,7.35495052256339
"ENSMUSG00000000303","Cdh1",-1.0706469996922,6.02597248247105,114.532899128362,9.96000197755413e-27,6.49783196498838e-25,6.2644615894223,6.51940750109828,6.64106141645487,5.24837021613271,5.41007140064308,5.41751418685193
"ENSMUSG00000022883","Robo1",1.35493846355986,3.33084150426275,113.859899011174,1.39848490418038e-26,9.06798077503302e-25,2.83488456004524,2.7588401598003,2.82286325649759,3.59624098114665,3.70261947631674,3.81876583802171
"ENSMUSG00000031980","Agt",-2.04172322864178,2.41635166017701,112.647416070114,2.57768910650857e-26,1.66128157324922e-24,3.04470306902329,3.24913962557125,3.3470433644547,0.349658920271915,0.765694812584892,0.818059537797944
"ENSMUSG00000026068","Il18rap",-0.998077414618814,4.88070257891456,112.020286264247,3.53672783121042e-26,2.26563637090914e-24,5.33202023748034,5.25905103597859,5.3515838566953,4.23940435986693,4.26760095654572,4.29111619365776
"ENSMUSG00000003309","Ap1m2",-1.45907958069728,2.76409422123012,111.723371479375,4.10811240411961e-26,2.61590822188071e-24,3.49492668561204,3.34486241082075,3.25171933870923,1.67960051897285,1.84787201331438,1.7381384511073
"ENSMUSG00000078952","Lncenc1",-0.905908672447227,5.82242110224625,111.329548788222,5.01087361152495e-26,3.17176368958073e-24,6.32896195394489,6.11654957799492,6.21191898676364,5.2312913578639,5.32891300190512,5.2531920081408
"ENSMUSG00000001020","S100a4",1.03403546933223,4.79989801549617,110.691673050241,6.91277822785319e-26,4.34973276183378e-24,4.28440784525842,4.17238899091712,4.04019688396071,5.28296945863942,5.26052997943682,5.14511283065325
"ENSMUSG00000032334","Loxl1",-1.23633811601834,4.65612251841835,110.454051181771,7.79309779296066e-26,4.87481187825551e-24,5.05103630918096,5.28663510364201,5.16103952243055,3.8011003988213,3.97218368919673,3.84268955770584
"ENSMUSG00000028392","Bspry",-1.25535225349294,3.65068041122757,110.098378913749,9.3246293653949e-26,5.79871980535727e-24,4.31091573431349,4.09740964909164,4.08967885022814,2.83704178956952,2.93192499482709,2.7814267780528
"ENSMUSG00000017446","C1qtnf1",1.59072066818777,2.29835287740101,109.210428701029,1.45940296075512e-25,9.02284365387786e-24,1.3974570051381,1.39921364504645,1.37736642922075,2.72559355330424,2.90976998344603,2.8694564357642
"ENSMUSG00000055301","Adh7",1.60944409685711,3.14862243743981,108.614865518928,1.97090948539062e-25,1.21148274379444e-23,1.94479427003295,2.29240614755662,2.42047011396429,3.60621180060212,3.72393889373971,3.75295907210255
